pitch,phase,cycle,cat_cycle,participant,shift
-18.5796026477128,Hold,0,1,9,100
56.7136676325805,Hold,0,1,10,-100
-29.8333118999957,Hold,0,1,11,100
-32.1123015292654,Hold,0,1,12,-100
24.5246679643317,Hold,0,1,13,100
114.397787986449,Hold,0,1,14,-100
23.8092864125122,Hold,0,1,16,100
-16.2731521717628,Hold,0,1,17,100
72.4769293349973,Hold,0,1,18,-100
-27.7762738109773,Hold,0,1,19,100
65.0491080029142,Hold,0,1,20,-100
25.0084460380997,Hold,0,1,1,-100
-90.063572531782,Hold,0,1,2,100
-15.6276160949098,Hold,0,1,3,-100
156.530023423869,Hold,0,1,4,100
-15.2944286304735,Hold,0,1,5,100
42.0236238054523,Hold,0,1,6,-100
33.6597676155249,Hold,0,1,7,100
112.482335661014,Hold,0,1,8,-100
-53.049213316932,Hold,0,1,11,100
-14.8272911715721,Hold,0,1,12,-100
-5.23159032481616,Hold,0,1,13,100
82.9112501869835,Hold,0,1,14,-100
12.8093609478877,Hold,0,1,15,100
13.0859179339927,Hold,0,1,16,100
9.45878188176269,Hold,0,1,17,100
-8.87415724890502,Hold,0,1,18,-100
-42.2374690454088,Hold,0,1,19,100
3.85138046355606,Hold,0,1,20,-100
-62.3391324607457,Hold,0,1,2,100
-27.8440451973994,Hold,0,1,3,-100
121.07086526701,Hold,0,1,4,100
-10.4878203001468,Hold,0,1,5,100
27.9962745843293,Hold,0,1,6,-100
-10.3954118822277,Hold,0,1,7,100
132.489945336722,Hold,0,1,8,-100
22.5678127193451,Hold,0,1,9,100
42.3132849902569,Hold,0,1,10,-100
-44.3725786828947,Hold,0,1,11,100
-58.4326993454276,Hold,0,1,12,-100
-77.8172541693204,Hold,0,1,13,100
31.0055159984634,Hold,0,1,15,100
1.16267557429774,Hold,0,1,17,100
43.4211144387047,Hold,0,1,18,-100
41.8262653602144,Hold,0,1,19,100
39.032691796145,Hold,0,1,20,-100
-91.6032293227126,Hold,0,1,1,-100
-33.3039520888748,Hold,0,1,2,100
69.2457742150446,Hold,0,1,3,-100
64.6013812281683,Hold,0,1,4,100
-46.5526233318917,Hold,0,1,5,100
66.5951653978956,Hold,0,1,6,-100
-23.7536982556742,Hold,0,1,7,100
120.131794677057,Hold,0,1,8,-100
3.94967866777197,Hold,0,1,9,100
-91.7885443899791,Hold,0,1,10,-100
23.8117844821406,Hold,0,1,11,100
36.3733965565116,Hold,0,1,12,-100
2.63632732929416,Hold,0,1,13,100
42.9366981489606,Hold,0,1,14,-100
-12.8497699910439,Hold,0,1,15,100
-177.882121367097,Hold,0,1,16,100
-9.46534289302605,Hold,0,1,17,100
101.415727230109,Hold,0,1,18,-100
-60.1465452269267,Hold,0,1,19,100
19.0709363365096,Hold,0,1,20,-100
69.8443727362829,Early Washout,0,1,1,-100
-10.3449233199208,Early Washout,0,1,2,100
66.4942049736304,Early Washout,0,1,4,100
79.8014665882085,Early Washout,0,1,5,100
-11.0815531882062,Early Washout,0,1,6,-100
-19.1074500336807,Early Washout,0,1,7,100
-0.312958970343196,Early Washout,0,1,8,-100
-45.596001830781,Early Washout,0,1,9,100
108.979692950434,Early Washout,0,1,10,-100
18.5470749727533,Early Washout,0,1,11,100
90.4624712224588,Early Washout,0,1,12,-100
259.696301152863,Early Washout,0,1,14,-100
21.6484405585896,Early Washout,0,1,15,100
-57.4020700841806,Early Washout,0,1,16,100
-74.1147087351061,Early Washout,0,1,17,100
52.8181259755206,Early Washout,0,1,18,-100
-19.6442224436085,Early Washout,0,1,19,100
-6.46157225683164,Early Washout,0,1,20,-100
64.699996465139,Early Washout,0,1,2,100
83.635756471533,Early Washout,0,1,3,-100
53.7201770245206,Early Washout,0,1,4,100
53.2027872271642,Early Washout,0,1,5,100
32.0273772937505,Early Washout,0,1,6,-100
-2.56693774776118,Early Washout,0,1,7,100
-5.70288685405129,Early Washout,0,1,8,-100
-0.252385908690493,Early Washout,0,1,9,100
67.5686315618548,Early Washout,0,1,10,-100
-70.0030611268447,Early Washout,0,1,11,100
35.9641351662623,Early Washout,0,1,12,-100
41.003745564608,Early Washout,0,1,13,100
68.7802233833572,Early Washout,0,1,14,-100
18.2636348564336,Early Washout,0,1,15,100
52.0115296669158,Early Washout,0,1,17,100
26.800062956909,Early Washout,0,1,20,-100
-55.6163457273582,Early Washout,0,1,1,-100
64.8587282343939,Early Washout,0,1,3,-100
85.696313797492,Early Washout,0,1,4,100
35.8157395834491,Early Washout,0,1,5,100
43.4879436965643,Early Washout,0,1,6,-100
-51.0727644629823,Early Washout,0,1,7,100
-13.4832893492128,Early Washout,0,1,8,-100
43.3041129910519,Early Washout,0,1,9,100
-75.2209419340426,Early Washout,0,1,10,-100
-14.399208039486,Early Washout,0,1,11,100
15.7469625074701,Early Washout,0,1,12,-100
-8.17150894911443,Early Washout,0,1,13,100
92.9722860116476,Early Washout,0,1,14,-100
59.4601039174231,Early Washout,0,1,15,100
59.0021315180341,Early Washout,0,1,16,100
-58.9728815493646,Early Washout,0,1,18,-100
-53.2438734054369,Early Washout,0,1,19,100
5.86919572957947,Early Washout,0,1,20,-100
24.1283686335016,Early Washout,0,1,1,-100
70.2983900402353,Early Washout,0,1,2,100
15.1134471478044,Early Washout,0,1,3,-100
-49.4110973889143,Early Washout,0,1,5,100
57.7582710162577,Early Washout,0,1,6,-100
-161.094509279994,Early Washout,0,1,7,100
68.0841988551807,Early Washout,0,1,8,-100
-116.83947927869,Early Washout,0,1,9,100
59.4645496779163,Early Washout,0,1,10,-100
-17.8930365843522,Early Washout,0,1,11,100
27.3665170062012,Early Washout,0,1,12,-100
-56.1627522916656,Early Washout,0,1,13,100
1.30643632773252,Early Washout,0,1,14,-100
-23.9937551702735,Early Washout,0,1,16,100
56.7374661715055,Early Washout,0,1,17,100
-16.3915890635723,Early Washout,0,1,18,-100
-52.9341949224946,Early Washout,0,1,19,100
11.9049255538481,Early Washout,0,1,1,-100
-1.16753004374423,Early Washout,0,1,2,100
-102.171771655376,Early Washout,0,1,3,-100
97.093422864035,Early Washout,0,1,4,100
38.2648030322946,Early Washout,0,1,5,100
-109.016873566598,Early Washout,0,1,6,-100
-110.011296859271,Early Washout,0,1,7,100
181.642781595833,Early Washout,0,1,8,-100
-36.4003131649947,Early Washout,0,1,9,100
-68.6139681992505,Early Washout,0,1,10,-100
63.6718218157946,Early Washout,0,1,11,100
-5.94197452500479,Early Washout,0,1,12,-100
15.1540351329949,Early Washout,0,1,13,100
125.250481737313,Early Washout,0,1,14,-100
-25.7947284998308,Early Washout,0,1,16,100
-200.715993269891,Early Washout,0,1,18,-100
-78.7324585927755,Early Washout,0,1,19,100
-9.30455099531698,Early Washout,0,1,20,-100
-88.5890045805653,Early Washout,0,1,2,100
28.2385194132245,Early Washout,0,1,3,-100
124.990294142372,Early Washout,0,1,4,100
-19.7219031909531,Early Washout,0,1,5,100
-35.0362147724276,Early Washout,0,1,6,-100
-100.852764079252,Early Washout,0,1,7,100
55.2094931878272,Early Washout,0,1,8,-100
-60.564542425618,Early Washout,0,1,9,100
35.8764503476313,Early Washout,0,1,10,-100
61.3840981896219,Early Washout,0,1,11,100
4.180793839361,Early Washout,0,1,12,-100
48.7291368744654,Early Washout,0,1,13,100
-21.5264475794782,Early Washout,0,1,14,-100
8.73399233857487,Early Washout,0,1,15,100
-100.542381689395,Early Washout,0,1,16,100
-87.7967574367454,Early Washout,0,1,17,100
5.41229075479856,Early Washout,0,1,20,-100
-103.476963421036,Early Washout,0,1,1,-100
-74.0656067513362,Early Washout,0,1,2,100
2.87657470706738,Early Washout,0,1,3,-100
202.685501791507,Early Washout,0,1,4,100
63.2848763808468,Early Washout,0,1,5,100
-135.440790868873,Early Washout,0,1,6,-100
-54.3990260816935,Early Washout,0,1,7,100
-61.2980692300248,Early Washout,0,1,8,-100
-55.0291379871008,Early Washout,0,1,9,100
-5.9819156794029,Early Washout,0,1,10,-100
32.1330120055707,Early Washout,0,1,11,100
-5.00979651099249,Early Washout,0,1,12,-100
20.3434634090197,Early Washout,0,1,13,100
-6.20489195754889,Early Washout,0,1,14,-100
1.41687878673876,Early Washout,0,1,15,100
-28.965360678757,Early Washout,0,1,16,100
-18.7197892620051,Early Washout,0,1,17,100
-141.527873210264,Early Washout,0,1,18,-100
-18.2953202498987,Early Washout,0,1,19,100
26.7105602593638,Early Washout,0,1,20,-100
-0.550375114452597,Early Washout,0,1,1,-100
194.987860119347,Early Washout,0,1,4,100
1.20845383534436,Early Washout,0,1,5,100
-24.021674891277,Early Washout,0,1,6,-100
-40.1933873634915,Early Washout,0,1,7,100
-37.2824030880779,Early Washout,0,1,8,-100
-26.975512763077,Early Washout,0,1,9,100
-25.3570180158044,Early Washout,0,1,10,-100
11.2811866387416,Early Washout,0,1,12,-100
23.1277718234846,Early Washout,0,1,13,100
-35.0389377276078,Early Washout,0,1,14,-100
-27.1856223729327,Early Washout,0,1,15,100
-47.5347420376883,Early Washout,0,1,16,100
-8.5347142522866,Early Washout,0,1,17,100
-58.3507301324641,Early Washout,0,1,18,-100
-60.2238255391287,Early Washout,0,1,19,100
4.03910298557187,Early Washout,0,1,20,-100
-51.0342791239688,Early Washout,0,1,1,-100
11.0879314014255,Early Washout,0,1,2,100
96.4157013176378,Early Washout,0,1,3,-100
207.121642882727,Early Washout,0,1,4,100
-3.13443222180847,Early Washout,0,1,5,100
-83.2662963605618,Early Washout,0,1,6,-100
-30.2378789882479,Early Washout,0,1,9,100
42.4816718926454,Early Washout,0,1,10,-100
44.3245325089357,Early Washout,0,1,11,100
-2.70920197756832,Early Washout,0,1,12,-100
-26.136909261809,Early Washout,0,1,13,100
87.3258880079344,Early Washout,0,1,14,-100
35.4372949889518,Early Washout,0,1,15,100
-63.2478468601735,Early Washout,0,1,16,100
6.21203442082792,Early Washout,0,1,17,100
-72.882529208431,Early Washout,0,1,19,100
39.6122104363194,Early Washout,0,1,20,-100
-36.729515025371,Early Washout,0,1,1,-100
-50.6997223438752,Early Washout,0,1,2,100
6.5256786955263,Early Washout,0,1,3,-100
162.128203816521,Early Washout,0,1,4,100
-34.4434248276447,Early Washout,0,1,5,100
-29.2585944605344,Early Washout,0,1,6,-100
12.1611574689558,Early Washout,0,1,7,100
-10.2704230380952,Early Washout,0,1,8,-100
-45.022031061576,Early Washout,0,1,9,100
-65.7230951809245,Early Washout,0,1,10,-100
36.112333173506,Early Washout,0,1,11,100
81.3211971286552,Early Washout,0,1,12,-100
15.4204887547772,Early Washout,0,1,15,100
-57.0857875246119,Early Washout,0,1,16,100
-103.361533523072,Early Washout,0,1,18,-100
-47.5500164783786,Early Washout,0,1,19,100
47.8520370083901,Early Washout,0,1,20,-100
-9.27575410509204,Early Washout,0,1,1,-100
6.33087443611282,Early Washout,0,1,2,100
-27.2418628054468,Early Washout,0,1,3,-100
168.215942042612,Early Washout,0,1,4,100
58.4740564646905,Early Washout,0,1,5,100
23.6171344580295,Early Washout,0,1,6,-100
-19.7161719611613,Early Washout,0,1,7,100
24.5730368010659,Early Washout,0,1,8,-100
-3.66062301145838,Early Washout,0,1,9,100
-122.351698932223,Early Washout,0,1,10,-100
-28.8852564887502,Early Washout,0,1,11,100
24.6838650094153,Early Washout,0,1,12,-100
152.234129076652,Early Washout,0,1,13,100
47.4349807326089,Early Washout,0,1,14,-100
-7.92090121232344,Early Washout,0,1,16,100
17.4941664767832,Early Washout,0,1,17,100
-2.61951461223585,Early Washout,0,1,18,-100
-111.320556272853,Early Washout,0,1,19,100
26.7122631077328,Early Washout,0,1,20,-100
-1.18399178388826,Early Washout,0,1,1,-100
40.7749393868197,Early Washout,0,1,2,100
-1.53621300213685,Early Washout,0,1,3,-100
18.1635547864154,Early Washout,0,1,4,100
-70.1971131808327,Early Washout,0,1,5,100
-194.660616553464,Early Washout,0,1,6,-100
-12.1440127065972,Early Washout,0,1,7,100
79.6402051332015,Early Washout,0,1,8,-100
-29.5091793186219,Early Washout,0,1,9,100
29.843941993073,Early Washout,0,1,10,-100
29.9887302487204,Early Washout,0,1,11,100
110.082810934708,Early Washout,0,1,12,-100
-83.5870938143702,Early Washout,0,1,13,100
79.7460158974957,Early Washout,0,1,14,-100
62.3155655956823,Early Washout,0,1,15,100
-20.067573805919,Early Washout,0,1,16,100
-7.25369849407253,Early Washout,0,1,17,100
50.3113327863519,Early Washout,0,1,18,-100
-95.1298078032035,Early Washout,0,1,19,100
-24.9579497173594,Early Washout,0,1,20,-100
-16.0600032691976,Early Washout,0,1,1,-100
-31.8706527204221,Early Washout,0,1,2,100
-25.0257626786553,Early Washout,0,1,3,-100
36.9590749951444,Early Washout,0,1,4,100
-30.6538535940747,Early Washout,0,1,5,100
-60.1561094623797,Early Washout,0,1,6,-100
-42.634137403745,Early Washout,0,1,7,100
-2.0144034068686,Early Washout,0,1,8,-100
101.033806517385,Early Washout,0,1,10,-100
108.3538800177,Early Washout,0,1,11,100
13.2300699302157,Early Washout,0,1,12,-100
-159.105930675679,Early Washout,0,1,13,100
53.1929944727361,Early Washout,0,1,14,-100
50.6884390873123,Early Washout,0,1,15,100
-50.2241704313366,Early Washout,0,1,16,100
-101.372505440459,Early Washout,0,1,17,100
-90.1747298680115,Early Washout,0,1,18,-100
-152.848498151482,Early Washout,0,1,19,100
-29.3386633038445,Early Washout,0,1,20,-100
124.63104378959,Early Washout,0,1,1,-100
-18.1270664340466,Early Washout,0,1,2,100
28.5278481870906,Early Washout,0,1,3,-100
81.6653911856847,Early Washout,0,1,4,100
-37.118316923125,Early Washout,0,1,5,100
-4.05018113733593,Early Washout,0,1,6,-100
-109.093357481747,Early Washout,0,1,7,100
66.7186897888922,Early Washout,0,1,8,-100
41.125118408132,Early Washout,0,1,9,100
75.8798593573092,Early Washout,0,1,10,-100
55.2323002421078,Early Washout,0,1,12,-100
-193.379903148353,Early Washout,0,1,13,100
-23.5141251814745,Early Washout,0,1,14,-100
42.1120352785498,Early Washout,0,1,15,100
-123.006861328056,Early Washout,0,1,16,100
-89.0647484311418,Early Washout,0,1,17,100
100.99711654916,Early Washout,0,1,18,-100
-44.1203914138989,Early Washout,0,1,19,100
-39.793018210986,Early Washout,0,1,20,-100
3.7505592901536,Early Washout,0,1,1,-100
-18.7847875270625,Early Washout,0,1,2,100
-2.03876117776389,Early Washout,0,1,3,-100
44.8750143164515,Early Washout,0,1,4,100
-90.5562028559117,Early Washout,0,1,5,100
8.29027926432732,Early Washout,0,1,6,-100
70.2688956425979,Early Washout,0,1,8,-100
67.3185374950906,Early Washout,0,1,9,100
-13.5353199677245,Early Washout,0,1,10,-100
56.3550542737552,Early Washout,0,1,11,100
93.771231994191,Early Washout,0,1,12,-100
7.85198144425198,Early Washout,0,1,13,100
-55.3624724249269,Early Washout,0,1,14,-100
18.0018137770996,Early Washout,0,1,15,100
-207.353249427563,Early Washout,0,1,16,100
-28.0834962574112,Early Washout,0,1,17,100
141.172167745316,Early Washout,0,1,18,-100
-70.0138583578449,Early Washout,0,1,19,100
-23.2027869428262,Early Washout,0,1,20,-100
-64.5078861576161,Early Washout,0,1,1,-100
-2.17888126462742,Early Washout,0,1,2,100
-9.43361603500552,Early Washout,0,1,3,-100
73.9874875134913,Early Washout,0,1,4,100
-29.3128824871095,Early Washout,0,1,5,100
-0.400711395620356,Early Washout,0,1,6,-100
35.5780687146863,Early Washout,0,1,8,-100
44.8844195622839,Early Washout,0,1,9,100
64.2879685242471,Early Washout,0,1,10,-100
67.7839331933094,Early Washout,0,1,11,100
-31.6094235469657,Early Washout,0,1,12,-100
20.1427675166792,Early Washout,0,1,13,100
55.1774409796666,Early Washout,0,1,15,100
-114.977741424645,Early Washout,0,1,16,100
57.4661077413604,Early Washout,0,1,17,100
85.5946348449023,Early Washout,0,1,18,-100
-72.823438386402,Early Washout,0,1,19,100
13.597399420905,Early Washout,0,1,20,-100
-97.3520391079186,Early Washout,0,1,3,-100
66.5952612339964,Early Washout,0,1,4,100
81.4936598507462,Early Washout,0,1,6,-100
44.33956852091,Early Washout,0,1,7,100
27.1519650738783,Early Washout,0,1,8,-100
59.7127280637676,Early Washout,0,1,9,100
78.3644326971471,Early Washout,0,1,10,-100
-61.4193644940911,Early Washout,0,1,11,100
-64.505881957343,Early Washout,0,1,12,-100
-14.5940804812897,Early Washout,0,1,14,-100
-14.8534504717318,Early Washout,0,1,15,100
-109.020984353628,Early Washout,0,1,16,100
-28.6406309653092,Early Washout,0,1,17,100
42.5564352857394,Early Washout,0,1,18,-100
-28.8213750704214,Early Washout,0,1,19,100
2.41076657188857,Early Washout,0,1,20,-100
-46.9313766861056,Early Washout,0,1,1,-100
-9.30603369941805,Early Washout,0,1,2,100
20.7114125342742,Early Washout,0,1,3,-100
97.6562152913078,Early Washout,0,1,4,100
-67.3356310988804,Early Washout,0,1,5,100
-90.4773671393726,Early Washout,0,1,6,-100
17.2385706379716,Early Washout,0,1,7,100
52.8519089577741,Early Washout,0,1,8,-100
4.37826230837351,Early Washout,0,1,9,100
61.7577783930454,Early Washout,0,1,10,-100
-21.9661831771882,Early Washout,0,1,12,-100
38.4808777671289,Early Washout,0,1,13,100
3.54625280758399,Early Washout,0,1,14,-100
29.1042983280767,Early Washout,0,1,15,100
-76.7141024238101,Early Washout,0,1,16,100
40.6397417836303,Early Washout,0,1,17,100
63.4849520414481,Early Washout,0,1,18,-100
2.46183955699801,Early Washout,0,1,19,100
20.7865084444495,Early Washout,0,1,1,-100
13.2895074278688,Early Washout,0,1,2,100
-20.9591850377966,Early Washout,0,1,3,-100
10.2357019659552,Early Washout,0,1,4,100
-72.4869880584889,Early Washout,0,1,5,100
-67.2547376174949,Early Washout,0,1,6,-100
55.9899871767662,Early Washout,0,1,7,100
10.2286471125523,Early Washout,0,1,9,100
-35.5977166804081,Early Washout,0,1,12,-100
-5.14432589104752,Early Washout,0,1,13,100
-13.4236154439381,Early Washout,0,1,14,-100
34.3565473573415,Early Washout,0,1,15,100
-56.0847286898508,Early Washout,0,1,16,100
118.04115079517,Early Washout,0,1,17,100
-3.802935651074,Early Washout,0,1,18,-100
-4.78719957856374,Early Washout,0,1,19,100
45.2692762265385,Early Washout,0,1,20,-100
104.783958316694,Early Washout,0,1,1,-100
-87.0077853703317,Early Washout,0,1,3,-100
-40.9961165071926,Early Washout,0,1,4,100
-6.26622386572905,Early Washout,0,1,5,100
16.0468676323943,Early Washout,0,1,6,-100
55.7179064121208,Early Washout,0,1,7,100
-27.2603856937022,Early Washout,0,1,8,-100
32.3943267059593,Early Washout,0,1,10,-100
-39.9955900663123,Early Washout,0,1,11,100
-47.1679243898663,Early Washout,0,1,12,-100
-70.1635348340818,Early Washout,0,1,13,100
43.2326636083021,Early Washout,0,1,14,-100
-1.71420042908717,Early Washout,0,1,15,100
-95.695105192004,Early Washout,0,1,16,100
27.8094636724499,Early Washout,0,1,18,-100
-51.7211696506091,Early Washout,0,1,19,100
-58.4313383810105,Early Washout,0,1,20,-100
44.4116527063128,Late Washout,0,1,1,-100
30.7612705160053,Late Washout,0,1,2,100
0.653798239083738,Late Washout,0,1,3,-100
-75.1443009547205,Late Washout,0,1,4,100
44.1157152773032,Late Washout,0,1,5,100
-165.020357662559,Late Washout,0,1,6,-100
28.1518023737115,Late Washout,0,1,7,100
-67.8010198350814,Late Washout,0,1,8,-100
-91.1548602241188,Late Washout,0,1,9,100
34.7283521132164,Late Washout,0,1,10,-100
200.601316219897,Late Washout,0,1,11,100
0.79350291907211,Late Washout,0,1,12,-100
85.433369553158,Late Washout,0,1,14,-100
14.0784647637762,Late Washout,0,1,15,100
-98.1855247517749,Late Washout,0,1,17,100
81.3990525461572,Late Washout,0,1,18,-100
-72.0483220236457,Late Washout,0,1,19,100
6.93619480497981,Late Washout,0,1,20,-100
-15.9707790689629,Late Washout,0,1,1,-100
99.9279973933636,Late Washout,0,1,2,100
-48.9738454575111,Late Washout,0,1,3,-100
-55.2151619030428,Late Washout,0,1,4,100
-25.3947271436247,Late Washout,0,1,5,100
10.3603964045344,Late Washout,0,1,6,-100
58.8652774329959,Late Washout,0,1,7,100
-4.21295898827246,Late Washout,0,1,8,-100
15.3690330812333,Late Washout,0,1,10,-100
85.3070198537791,Late Washout,0,1,11,100
63.4871195207997,Late Washout,0,1,12,-100
37.9096956313281,Late Washout,0,1,13,100
-57.2655233936332,Late Washout,0,1,14,-100
-12.0940007251835,Late Washout,0,1,15,100
-74.5141291428186,Late Washout,0,1,16,100
19.0747101611648,Late Washout,0,1,17,100
13.906217979312,Late Washout,0,1,18,-100
32.8019431084796,Late Washout,0,1,20,-100
-35.6653248645168,Late Washout,0,1,1,-100
28.2571840993749,Late Washout,0,1,2,100
-30.7513807252767,Late Washout,0,1,3,-100
20.7054663410539,Late Washout,0,1,4,100
5.07675396998766,Late Washout,0,1,5,100
9.26080780118462,Late Washout,0,1,6,-100
42.4923147334017,Late Washout,0,1,7,100
-19.5929865729083,Late Washout,0,1,8,-100
169.413950708426,Late Washout,0,1,9,100
22.0006428271013,Late Washout,0,1,11,100
16.5068180230001,Late Washout,0,1,12,-100
-103.542500371959,Late Washout,0,1,13,100
-8.39248851044655,Late Washout,0,1,14,-100
1.1453775705355,Late Washout,0,1,15,100
-79.2104845227808,Late Washout,0,1,16,100
-3.21244528621766,Late Washout,0,1,17,100
-104.360299731547,Late Washout,0,1,18,-100
-29.992566525987,Late Washout,0,1,19,100
29.803228432703,Late Washout,0,1,20,-100
59.2913894496608,Late Washout,0,1,1,-100
-68.2700752818291,Late Washout,0,1,2,100
-53.4311711108805,Late Washout,0,1,3,-100
19.7301784685527,Late Washout,0,1,4,100
-16.1038007100016,Late Washout,0,1,6,-100
-32.7076231648233,Late Washout,0,1,7,100
12.7149986686895,Late Washout,0,1,8,-100
277.507339331238,Late Washout,0,1,9,100
47.8667647536989,Late Washout,0,1,10,-100
7.2663986605938,Late Washout,0,1,11,100
-50.5541312087241,Late Washout,0,1,13,100
-17.3447341621352,Late Washout,0,1,14,-100
44.7443770700286,Late Washout,0,1,15,100
-143.832044979324,Late Washout,0,1,16,100
-69.7275460058885,Late Washout,0,1,17,100
-33.1526777777763,Late Washout,0,1,19,100
-35.9346840710579,Late Washout,0,1,20,-100
-59.9769030363682,Late Washout,0,1,1,-100
0.287273955254945,Late Washout,0,1,2,100
-44.7899672578083,Late Washout,0,1,3,-100
78.3893437544588,Late Washout,0,1,4,100
-68.6139465090926,Late Washout,0,1,5,100
26.6071009297706,Late Washout,0,1,7,100
67.319844545445,Late Washout,0,1,8,-100
-176.582284255353,Late Washout,0,1,9,100
96.5104130073571,Late Washout,0,1,10,-100
58.2019203981806,Late Washout,0,1,12,-100
-122.013377177228,Late Washout,0,1,13,100
15.6546521758597,Late Washout,0,1,14,-100
-14.5788273821294,Late Washout,0,1,15,100
46.9923457984351,Late Washout,0,1,16,100
-35.2995545689451,Late Washout,0,1,17,100
47.1214464560033,Late Washout,0,1,18,-100
-39.3548881151361,Late Washout,0,1,19,100
16.9073452111128,Late Washout,0,1,20,-100
-34.8614847738394,Late Washout,0,1,2,100
-36.7196908392955,Late Washout,0,1,3,-100
97.5230020712497,Late Washout,0,1,4,100
-50.1410559600951,Late Washout,0,1,5,100
59.0188595997614,Late Washout,0,1,6,-100
52.2539229383407,Late Washout,0,1,7,100
88.3138196718176,Late Washout,0,1,11,100
-23.3880017861255,Late Washout,0,1,12,-100
19.2227865726384,Late Washout,0,1,15,100
-21.6890284599768,Late Washout,0,1,16,100
28.8356824098669,Late Washout,0,1,17,100
4.41757365894699,Late Washout,0,1,18,-100
-45.7345465331534,Late Washout,0,1,19,100
-7.18263472584626,Late Washout,0,1,20,-100
-121.986914417007,Late Washout,0,1,1,-100
-6.72715478147136,Late Washout,0,1,2,100
-36.5278828256786,Late Washout,0,1,3,-100
117.395729942672,Late Washout,0,1,4,100
-57.8881319824766,Late Washout,0,1,5,100
-127.572676288207,Late Washout,0,1,6,-100
61.3079120577575,Late Washout,0,1,7,100
-14.8620537832268,Late Washout,0,1,8,-100
122.705355738688,Late Washout,0,1,9,100
15.7848749456419,Late Washout,0,1,12,-100
-120.202821132237,Late Washout,0,1,13,100
77.3220642877773,Late Washout,0,1,14,-100
-9.3816227617012,Late Washout,0,1,16,100
68.6566929781343,Late Washout,0,1,17,100
-0.928332614702393,Late Washout,0,1,18,-100
-26.0108240931341,Late Washout,0,1,19,100
10.1767742927178,Late Washout,0,1,20,-100
-9.17969498218289,Late Washout,0,1,1,-100
-63.2587061087389,Late Washout,0,1,2,100
-33.6173421802532,Late Washout,0,1,3,-100
104.426549644838,Late Washout,0,1,4,100
-45.4709465112143,Late Washout,0,1,5,100
-47.5949723032967,Late Washout,0,1,6,-100
4.13595249483648,Late Washout,0,1,7,100
-10.4480776073903,Late Washout,0,1,8,-100
164.677263851019,Late Washout,0,1,9,100
108.726986194984,Late Washout,0,1,10,-100
11.4876810583322,Late Washout,0,1,12,-100
-104.50497873937,Late Washout,0,1,13,100
28.2110076068711,Late Washout,0,1,14,-100
39.0037521465449,Late Washout,0,1,15,100
-15.7767716956685,Late Washout,0,1,17,100
102.40135847008,Late Washout,0,1,18,-100
-86.796220249208,Late Washout,0,1,19,100
37.6726382102572,Late Washout,0,1,20,-100
84.3629874481889,Late Washout,0,1,1,-100
-80.5376371471413,Late Washout,0,1,2,100
34.9541083317428,Late Washout,0,1,3,-100
164.531426154227,Late Washout,0,1,4,100
-62.6361839846393,Late Washout,0,1,5,100
-43.0580565409559,Late Washout,0,1,6,-100
-9.95992358717598,Late Washout,0,1,7,100
42.8754229857424,Late Washout,0,1,8,-100
66.1642737943866,Late Washout,0,1,9,100
98.119346154601,Late Washout,0,1,10,-100
-146.593057098289,Late Washout,0,1,13,100
50.6946646655664,Late Washout,0,1,14,-100
56.7683441224316,Late Washout,0,1,15,100
-58.4453423753553,Late Washout,0,1,16,100
86.3602829856457,Late Washout,0,1,17,100
54.3126694969258,Late Washout,0,1,18,-100
-61.4786333479634,Late Washout,0,1,19,100
23.0659641565863,Late Washout,0,1,1,-100
-45.7393753543566,Late Washout,0,1,2,100
119.677026505757,Late Washout,0,1,4,100
-9.74909755314705,Late Washout,0,1,5,100
31.8931548855229,Late Washout,0,1,6,-100
20.6731540979278,Late Washout,0,1,7,100
19.0696132832,Late Washout,0,1,8,-100
52.7260738213271,Late Washout,0,1,9,100
82.112892050359,Late Washout,0,1,10,-100
7.93860866347202,Late Washout,0,1,11,100
11.9964300234042,Late Washout,0,1,12,-100
4.47217920947947,Late Washout,0,1,14,-100
78.1539996398004,Late Washout,0,1,15,100
-4.26748301786593,Late Washout,0,1,16,100
78.4723735645137,Late Washout,0,1,17,100
74.764991642036,Late Washout,0,1,18,-100
-35.2526027111721,Late Washout,0,1,19,100
93.3397158385448,Late Washout,0,1,20,-100
70.6009838648229,Late Washout,0,1,1,-100
-92.2873870877296,Late Washout,0,1,2,100
-72.7723350086199,Late Washout,0,1,3,-100
138.663175872999,Late Washout,0,1,4,100
-42.7882107523035,Late Washout,0,1,5,100
-104.774858869988,Late Washout,0,1,6,-100
-86.6929639070378,Late Washout,0,1,7,100
4.98245047484135,Late Washout,0,1,8,-100
-6.13424754323504,Late Washout,0,1,9,100
-0.894780518508177,Late Washout,0,1,10,-100
50.9355340919815,Late Washout,0,1,11,100
74.167691694235,Late Washout,0,1,12,-100
-138.400128467382,Late Washout,0,1,13,100
53.0429165720427,Late Washout,0,1,14,-100
49.3321343288202,Late Washout,0,1,15,100
18.909080173142,Late Washout,0,1,17,100
39.7606337986757,Late Washout,0,1,18,-100
-40.1034724441267,Late Washout,0,1,19,100
62.9308673804147,Late Washout,0,1,20,-100
66.8545481763903,Late Washout,0,1,1,-100
-6.93327546781773,Late Washout,0,1,2,100
-74.939132616414,Late Washout,0,1,3,-100
177.50810131659,Late Washout,0,1,4,100
